row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,p_HM-188_Novo_B_1ul.mzXML Peak area,p_HM-188_Lome_B_1ul.mzXML Peak area,p_HM-188_Novo_A_1ul.mzXML Peak area,p_HM-188_Cipro_A_1ul.mzXML Peak area,p_HM-188_Lome_A_1ul.mzXML Peak area,p_HM-188_GT3-043_C_1ul.mzXML Peak area,p_HM-188_Levo_A_1ul.mzXML Peak area,p_HM-188_Levo_B_1ul.mzXML Peak area,p_HM-188_Novo_C_1ul.mzXML Peak area,p_HM-188_Lome_C_1ul.mzXML Peak area,p_HM-188_PA14wt_C_1ul.mzXML Peak area,p_HM-188_AR351_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_B_1ul.mzXML Peak area,p_HM-188_Levo_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_C_1ul.mzXML Peak area,p_HM-188_AR351_B_1ul.mzXML Peak area,p_HM-188_PA14wt_A_1ul.mzXML Peak area,p_HM-188_GT3-043_B_1ul.mzXML Peak area,p_HM-188_Coumermycin_A_1ul.mzXML Peak area,p_HM-188_Cipro_C_1ul.mzXML Peak area,p_HM-188_GT3-043_A_1ul.mzXML Peak area,p_HM-188_AR351_A_1ul.mzXML Peak area,p_HM-188_Cipro_B_1ul.mzXML Peak area,p_HM-188_PA14wt_B_1ul.mzXML Peak area
177,550.6073769,1.165955,,,,1,,,,,,,15.094521,17.422213,10.640192,41.44147,25.950321,19.923649,20.843529,23.239525,4.771825,26.79308,13.7686615,42.01844,18.52801,28.8252,18.554874,48.062263,9.115158,18.329176,21.523708,20.246382,23.314194,47.434536,32.09116,15.434151
178,606.569131,1.1668507,,,,1,,,,,,,25.37286,26.40654,24.68513,62.243935,35.853104,31.867283,31.489359,43.58686,10.225313,47.9146,48.394897,78.91765,32.53998,52.658783,31.109728,70.17411,21.90362,34.10371,36.559864,43.96694,28.712444,62.59938,49.43823,23.219107
179,222.88815,1.169532,,,,20,,,,,,,61.27027,67.29757,89.96384,70.879135,83.18253,193.59879,69.60946,123.559814,84.27446,77.3019,139.90735,104.546104,60.986343,88.20701,75.86887,129.66446,85.14724,114.61776,65.51057,112.89621,39.86072,95.66035,147.2914,133.75696
181,604.5722063,1.1663111,,,,1,,,,,,,11.692295,12.40212,9.213265,36.645477,21.715488,21.740942,17.480915,22.088692,5.438225,30.504526,26.225426,44.6111,20.384636,26.911423,17.720123,41.141975,9.193336,16.826689,18.255657,28.064222,17.417906,36.34462,27.635258,16.988867
182,664.5281276,1.166134,,,,1,,,,,,,13.709795,13.801557,9.7150345,32.239117,19.272903,19.096508,18.282494,27.089281,2.3509402,29.646551,26.388027,39.128296,16.815273,25.418291,12.183545,37.70015,14.171113,19.703724,15.226242,20.937407,17.282278,38.400364,28.510595,8.846298
183,666.5248658,1.1666764,,,,1,,,,,,,10.148941,11.716137,9.291612,28.540016,19.172892,18.758324,12.9781,19.418283,2.8355505,25.767551,25.238457,34.78995,15.233152,26.203743,10.856619,35.528305,9.7289,17.979927,17.188911,18.345634,11.63114,30.546852,25.332235,8.722027
185,142.9476651,1.204323,,,,,,,,,,,198.59901,232.08272,307.2699,216.08954,252.15352,493.51468,234.52788,374.81207,263.00015,229.79105,355.53156,264.47385,178.5372,244.28503,190.65674,338.36978,281.5714,367.80466,201.63075,295.0631,220.51605,300.27197,406.68732,418.43356
186,216.9843064,1.2070048,,,,,,,,,,,24.664743,25.182688,13.694683,4.584844,27.497648,98.9054,33.131195,42.76905,28.847912,63.43088,77.422966,78.566826,42.295574,61.029827,22.48032,97.8406,81.374115,86.56405,38.938164,56.40526,91.99682,109.13674,92.28215,91.69755
187,192.0238885,1.2108785,,,,,,,,,,,2.4333675,13.227495,29.70051,28.678852,46.01388,76.702065,57.133568,117.48545,18.724463,44.08161,101.21825,17.210333,0,51.84941,0,15.576172,53.79893,51.478832,0,27.139029,36.801147,27.443224,24.230581,89.73896
188,203.0522178,1.2180568,,,,,,,,,,,232.3119,729.70325,488.27444,34.088608,350.93225,220.88159,99.53669,251.50974,245.12505,86.36159,38.821457,167.00256,82.45768,93.16535,224.1156,196.65178,199.7078,120.97313,340.38348,86.32384,18.90525,121.45528,141.23352,438.41223
189,195.0024929,1.2184249,,,,,,,,,,,85.54781,80.57368,96.90123,97.27485,9.324831,201.55583,77.34277,145.8995,129.67902,114.35613,159.83542,138.93784,89.837654,113.442,96.96845,175.70253,165.28886,181.11523,101.512375,121.8223,170.45317,185.1289,179.26515,183.6909
190,170.0420247,1.221665,,,,,,,,,,,4.634574,17.094685,43.96626,22.437996,39.685066,72.75853,61.735302,111.65932,21.625298,29.730345,79.056656,10.553366,0,45.209877,0,9.407309,46.87824,53.62259,0,19.323456,51.039894,31.900173,49.70741,107.29596
191,173.0206014,1.2189645,,,,,,,,,,,35.536926,13.872408,62.134052,39.692547,32.422073,15.283785,42.073315,53.14876,69.740875,47.914814,51.14503,51.04254,52.43107,21.508131,18.851294,74.63069,82.683395,78.09712,54.793026,63.35569,96.10845,86.32918,72.56858,87.929596
192,216.0626433,1.2204239,,,,,,,,,,,10.286077,76.13734,26.03912,57.383457,40.515934,20.430096,11.603195,0,5.1434355,4.545249,0,25.544237,44.903717,5.31061,59.193764,43.6063,2.261799,14.014015,70.38417,42.22613,77.529045,30.451477,38.39493,0
194,120.9657261,1.2232319,,,,,,,,,,,17.661926,24.81327,48.796364,19.078403,78.726204,137.99138,61.081013,67.92046,28.17767,18.763739,40.84678,9.127282,35.804836,34.081867,43.34424,59.068405,79.37331,57.006153,29.087696,49.81264,52.81866,47.147923,114.435616,140.23245
195,104.0703733,1.2225118,,,,30,,,,,,,229.17943,303.46622,390.6088,327.16037,296.39343,690.36505,228.74226,706.6565,355.69556,406.3688,578.4301,300.7076,129.01253,392.78436,132.63666,424.36316,327.84338,544.0528,151.6928,282.62936,594.9569,441.94073,584.3829,699.57
197,87.04373979,1.2214643,,,,,,,,,,,2.9269078,9.693315,26.286753,33.770744,19.081692,82.35566,6.8239446,88.66874,31.995535,40.1875,73.53418,12.220731,0,45.135254,0,39.15496,29.99649,59.093872,0,6.474718,71.59536,48.78291,73.68949,98.85101
198,269.0391658,1.2231573,,,,,,,,,,,20.596706,18.537083,40.92126,64.84619,20.149036,30.461437,25.210466,2.7312038,31.49081,10.32015,2.2015328,43.085896,48.987766,15.8759575,48.67038,70.39399,2.3854632,36.468258,66.44306,28.457993,67.860535,28.765366,61.13258,0
199,725.0918287,1.2248298,,,,30,,,,,,,72.25894,126.78208,146.68478,122.73418,100.18447,256.9703,70.77114,285.07703,140.66237,140.19727,202.57722,95.58985,34.394993,145.38922,45.16019,158.12366,103.06691,202.04593,48.420174,86.71492,254.91371,187.49384,269.3559,280.31604
200,98.98392832,1.2259074,,,,30,,,,,,,1490.3302,1352.4268,1838.687,1007.0937,1343.7238,1461.4426,1406.5066,1307.9359,1692.1959,1115.9418,1158.5509,1115.5654,1436.3262,1061.8612,1373.2972,1405.0164,1407.5734,1420.8427,1260.1317,1528.6946,1222.8308,1088.7905,1598.634,1619.3263
201,239.0134133,1.2253428,,,,,,,,,,,53.599846,28.85243,126.93188,15.646669,69.63833,251.19525,42.43901,37.83728,123.05423,22.331526,24.36916,103.16007,106.64156,44.102448,127.44524,95.897606,27.216879,52.19868,15.878276,116.2795,0,31.249691,122.95575,52.91006
202,413.1635579,1.2275097,,,,,,,,,,,3.0116968,22.79747,22.980795,70.872025,57.57726,136.01294,33.2414,136.59079,25.283268,104.2397,26.958324,76.79626,60.57434,99.84624,61.360386,111.79496,7.5377197,114.75557,70.91404,91.634674,53.513866,106.85559,169.93425,14.736545
203,130.0495463,1.2281946,,,,30,,,,,,,5.220394,42.99888,55.8297,32.18822,61.167454,93.66542,84.95346,145.04971,36.639164,50.806698,112.82019,11.877275,0,54.873596,0,9.42428,41.10452,60.72226,0,39.645206,81.44667,11.135502,23.143673,141.0476
204,148.0601695,1.2291291,,,,30,,,,,,,108.991035,173.64291,224.64098,150.24864,224.1876,371.02258,330.20172,543.41956,183.10245,236.87022,418.6466,125.886925,2.2874513,230.66257,0,160.32867,316.30988,285.5985,4.3903947,155.97997,303.31677,184.53593,223.29637,535.05664
205,247.0573612,1.2235912,,,,,,,,,,,40.944225,38.71781,30.207672,51.997604,17.228151,4.94471,28.36862,2.5234923,22.190723,2.4162009,0,27.439543,45.863834,12.58709,61.235428,25.457918,2.339199,9.514732,70.01486,23.315323,54.781296,37.48569,38.013763,2.2531183
206,391.1818326,1.2350125,,,,29,,,,,,,54.384666,76.62039,60.42141,157.95197,128.17241,258.70416,83.45774,266.41177,79.64638,221.30666,58.212364,145.76611,168.56778,231.51175,155.52011,219.06866,54.327312,266.1384,180.12544,191.51064,129.47879,215.82173,368.2149,68.39053
207,199.0209842,1.2346511,,,,,,,,,,,10.354763,0,72.20719,0,25.783886,128.19298,5.915949,2.227368,80.29462,0,0,32.15546,60.61091,2.2530205,72.37924,31.023613,2.2871377,12.493748,15.776106,56.546627,0,0,53.939133,5.225749
208,217.0314291,1.234658,,,,29,,,,,,,95.53242,63.507988,209.26532,13.586506,104.69499,274.69156,15.592051,41.768753,196.6912,25.785585,27.302757,97.40145,141.60825,33.29316,168.91832,100.22619,51.686565,72.1284,85.15636,125.36678,0,20.00577,147.3842,74.883804
209,320.1446231,1.2463044,,,,47,,,,,,,7.5014877,15.295048,2.948366,26.954672,25.605095,83.25295,24.019562,100.08011,18.148994,80.59074,0,33.43259,60.37663,73.225204,57.26568,73.10688,2.1887708,82.67252,59.99321,63.615116,28.161287,72.09985,121.35566,4.8756638
210,196.0945901,1.2489313,,,,47,,,,,,,91.30472,123.20388,103.475426,240.42291,180.99504,351.32004,141.74391,350.66183,125.25207,332.0748,96.72584,222.78864,258.97406,307.64154,247.25711,301.86023,86.07262,347.29318,255.73378,271.3701,193.55281,292.7973,459.19308,109.906685
211,115.0362971,1.2557255,,,,,,,,,,,49.01524,40.325863,57.308746,64.273506,51.928562,85.701126,36.0539,68.55045,8.989195,65.401146,64.06381,78.42256,23.936798,59.337276,57.61816,105.24623,58.79004,73.74895,55.992428,55.66465,72.628,97.87679,81.37602,56.42196
212,113.0705841,1.2586144,,,,,,,,,,,0,0,26.598808,0,0,0,0,0,40.197132,0,0,0,0,0,27.165428,0,0,2.4500868,2.3640883,64.85435,83.944244,0,0,0
213,244.0786792,1.2641133,,,,,,,,,,,15.754843,29.846577,35.053795,46.817284,29.904377,187.42508,22.079943,158.43906,20.792084,85.41083,39.185497,106.385895,64.77819,82.49324,77.08041,147.05324,4.7167625,163.70172,117.04329,70.551605,113.55119,156.27757,165.88521,28.9371
214,204.0862079,1.2694517,,,,,,,,,,,2.3135803,5.6770277,12.1707945,7.389199,0,65.55291,0,48.096367,7.260893,26.696596,0,5.01851,41.81799,29.842426,30.013609,44.07105,0,72.7852,59.31713,28.014725,53.956673,51.258022,64.58672,0
215,116.0703034,1.2844052,,,,,,,,,,,0,21.710398,16.473192,12.443577,38.331844,95.36494,17.921837,12.340263,2.6136172,19.089607,83.62613,34.08204,2.507421,11.953162,2.441951,61.186024,146.61928,52.50686,2.8786342,0,70.42053,49.405235,19.064674,85.3631
216,118.0859755,1.2873217,,,,,,,,,,,99.680984,177.79727,100.663506,185.98607,149.79451,122.60305,137.29402,175.6797,126.19287,150.32944,113.51177,163.9555,29.69421,145.69557,34.638172,182.07486,167.2372,164.68166,92.84678,169.53246,188.63908,199.8949,177.24883,148.70622
218,346.0406143,1.3025123,,,,,,,,,,,0,0,2.2269948,2.4272509,2.3346596,94.69423,2.5128093,69.58024,2.20591,4.8777514,66.37855,10.086798,0,7.87133,0,25.788483,21.770512,28.46064,0,12.548163,26.28119,35.512314,61.680553,81.91863
219,112.0501861,1.3093773,,,,,,,,,,,17.145182,6.4997244,27.672228,5.7176085,18.911354,123.84753,34.27394,90.08657,58.240173,38.201687,102.71546,26.389565,2.2144065,42.170223,0,51.68578,86.59536,75.06891,2.1630712,36.29056,68.60896,54.304756,90.84651,122.95473
220,259.0920411,1.3070265,,,,7,,,,,,,0,0,0,9.496878,12.420198,87.35403,48.28472,84.963806,0,34.9632,134.35495,2.6797893,0,33.825542,0,10.987423,73.77816,67.54757,0,38.838852,38.000584,2.30465,37.266846,172.69707
221,324.0586814,1.3092688,,,,7,,,,,,,89.326256,80.8951,148.94583,129.51506,111.844536,379.1318,129.9423,293.73587,181.538,133.94624,304.6051,114.06034,52.796207,143.96765,50.914516,201.33112,253.57143,236.29285,42.521515,141.12868,222.75967,186.48709,264.24857,437.50446
222,277.1026477,1.309745,,,,7,,,,,,,0,27.957373,29.343105,43.345905,52.39014,169.76775,85.43267,174.93141,5.211258,70.06215,251.40508,18.384262,0,75.43745,0,43.747345,149.77158,128.22855,0,98.993484,103.721634,46.791115,89.9535,297.54276
224,659.9845711,1.35118,,,,,,,,,,,1088.6405,1587.2615,1482.6371,1192.1094,1635.482,1627.5968,1453.7583,1795.8351,1172.7817,1469.2001,1769.6165,1396.2756,780.3778,1394.9552,813.2575,1397.0991,1535.5228,1654.5172,754.7519,1198.348,1497.6906,1502.7001,1654.1387,1791.1959
225,428.0361663,1.3747016,,,,,,,,,,,0,0,0,0,0,203.05746,0,102.27786,0,2.137512,139.86734,0,0,0,0,7.359816,21.620314,5.9903593,0,0,0,16.747616,13.831114,181.47615
226,347.0245528,1.3727722,,,,,,,,,,,0,0,7.042574,0,0,88.48617,0,48.365185,4.4501915,6.957688,64.73275,2.2402432,0,4.9756703,0,12.620616,39.286087,36.278378,0,0,24.66553,20.682005,45.003098,47.94928
227,325.0426322,1.3761259,,,,,,,,,,,2.1802318,0,29.405397,4.8272247,2.3046181,94.95767,2.3947427,53.472794,35.400787,21.817001,75.45242,7.2863245,0,21.501328,0,28.46173,67.16459,52.746685,0,2.2788682,56.07418,28.920286,59.992428,82.945885
228,231.6131363,1.3687268,,,,,,,,,,,33.043835,20.474821,7.6105165,57.78841,64.422966,38.70449,33.74876,93.11417,34.084377,67.83138,4.450358,59.537983,57.014236,75.58602,56.25021,23.239271,0,4.482893,55.36452,61.694572,2.470964,13.438854,68.73316,8.182483
229,118.0860419,1.407218,,,,,,,,,,,274.48303,415.22635,492.19543,311.38776,387.18356,1034.413,423.20804,702.49725,477.14325,451.9148,922.3531,600.56696,167.87393,449.602,150.67578,802.5954,851.3769,862.2227,181.15894,253.08029,1093.26,766.72266,420.69812,850.1417
230,162.0756904,1.4094226,,,,,,,,,,,34.1655,32.299976,45.98981,0,38.541397,53.66804,53.18228,39.031578,41.738274,25.573185,27.944902,30.066305,2.3386867,34.11011,0,26.904865,101.7864,55.16317,2.6737373,0,87.88576,58.48743,0,30.94859
231,302.8127569,1.4163412,,,,14,,,,,,,17.77285,234.80719,12.415474,635.1296,392.45975,384.53174,216.14926,614.12836,51.501633,634.6168,0,422.89645,426.325,634.0188,378.0321,491.87833,0,398.1307,484.54715,708.1344,176.71198,402.63702,1064.0739,0
233,302.4785,1.4156355,,,,14,,,,,,,120.74378,556.9132,84.11185,1517.6117,937.2449,894.8798,536.8166,1386.802,147.979,1517.1992,2.8355505,975.19885,1032.9568,1441.056,867.77783,1144.7644,0,939.00494,1105.5718,1620.6885,441.6787,951.20135,2434.0278,14.237495
234,278.799392,1.4163165,,,,14,,,,,,,0,40.467106,0,250.77147,140.45334,143.06236,37.71649,217.01083,0,249.57889,0,146.55971,76.15513,243.17258,69.91726,172.8424,0,144.60759,107.47639,204.24483,33.67066,151.78206,421.25696,0
235,303.1468922,1.4186879,,,,14,,,,,,,0,57.104782,0,175.00075,98.62075,93.26102,33.26819,160.22838,0,165.41815,0,116.562775,106.84491,184.47801,96.2382,129.76955,0,109.572586,124.86526,173.62387,9.699595,118.09656,305.59225,0
236,370.0516899,1.4278142,,,,,,,,,,,2.469834,4.7123165,29.991592,12.589968,21.88695,124.451645,15.103447,78.29117,2.8379989,35.936592,115.594925,31.088364,0,42.96107,0,69.16252,78.653915,83.79555,0,15.859756,61.577797,74.240814,65.657005,100.77472
238,279.1337551,1.420401,,,,14,,,,,,,0,0,0,88.70265,44.704296,35.67611,2.3181853,63.502373,0,94.81363,0,27.843662,11.093778,94.11128,2.4333677,64.689476,0,47.092392,14.733367,74.99391,0,13.792009,158.45486,0
239,450.212115,1.4229095,,,,59,,,,,,,0,2.4565845,0,81.60842,22.08279,16.918497,2.2567763,41.98809,0,68.96647,0,19.677813,0,14.534676,2.257441,35.74122,0,32.915764,13.013659,105.885796,0,2.6608622,168.72849,0
241,664.115608,1.424403,,,,18,,,,,,,0,0,10.898076,2.6556885,2.5106175,119.20418,6.6810284,82.53351,0,45.117123,91.7048,0,0,32.09153,0,5.397005,44.983246,59.76546,0,2.2791135,45.24005,20.656261,49.42946,113.35149
242,169.0352562,1.4247929,,,,18,,,,,,,20.802286,30.741924,47.01343,60.855053,52.136322,127.39596,44.538704,135.49004,41.87999,70.43976,116.45133,68.426476,20.578432,67.31993,5.012374,106.73378,115.453125,120.72782,0,16.659721,106.716705,138.33807,119.85466,120.6709
243,450.5465057,1.4254467,,,,59,,,,,,,0,0,0,28.633144,5.4874487,2.352099,0,8.775569,0,23.486673,0,0,0,30.029795,0,10.508961,0,2.5240989,0,63.164,0,0,96.91347,0
244,112.050217,1.413965,,,,14,,,,,,,2.4115365,37.64774,2.773287,82.85872,63.920673,85.34857,16.745708,91.37533,5.4547544,79.35825,20.119778,11.806875,0,83.47673,0,50.863487,27.449753,53.814056,0,60.387226,67.55633,24.32593,128.10658,18.692379
246,417.6952087,1.4253573,,,,14,,,,,,,0,39.7732,0,191.99664,105.59693,156.64339,44.667072,187.36314,0,192.49646,0,122.491516,52.76409,190.55498,60.80185,163.77759,0,155.71938,87.47347,192.8255,60.876476,120.72438,373.082,0
247,332.5615159,1.4248767,,,,18,,,,,,,79.83747,87.57482,198.26079,117.362816,134.15707,383.19458,129.68994,331.28012,109.5194,205.65656,364.411,79.27996,0,223.6924,0,108.44954,258.7642,294.28827,2.3265052,100.39874,215.87523,138.16,219.24716,399.659
248,308.090553,1.4251217,,,,18,,,,,,,0,56.147068,4.65474,214.03638,178.1536,161.77942,154.78468,236.2956,25.936523,165.71106,133.23282,92.15365,0,172.74953,0,151.9326,219.1467,67.223305,0,100.31746,32.239456,130.47948,260.4033,257.91635
249,136.0613908,1.4282655,,,,18,,,,,,,46.16902,86.52108,106.83589,77.92717,76.89855,143.72662,82.05085,118.67848,85.26441,89.64835,137.64026,74.63342,50.26139,80.59189,64.684616,104.83525,142.24513,126.6661,66.64771,29.76443,135.2325,94.87085,104.63245,159.15886
250,113.0341798,1.4277787,,,,18,,,,,,,7.680723,19.880247,38.236305,29.495562,26.142155,137.61841,24.278036,94.83442,31.520844,54.1094,97.43795,46.726704,0,55.378197,0,79.71256,113.86126,115.07202,2.1672852,18.290976,106.553925,105.96215,79.14095,117.08203
251,453.2138915,1.4267122,,,,14,,,,,,,23.103508,245.8574,32.235504,739.1014,374.18463,616.0649,239.06831,831.0592,51.50403,705.8087,0,509.1516,357.02338,696.9744,388.0431,689.31055,0,668.4874,498.6547,878.63983,310.2881,474.39905,1389.735,2.2272565
253,348.0701839,1.4271978,,,,18,,,,,,,570.8964,627.8411,1042.4469,856.65466,835.5727,3011.51,918.0912,1952.4167,908.78503,1126.8456,2663.8228,1151.486,468.43542,1229.1493,421.51727,1425.9417,2474.0803,2291.6904,441.9018,943.3011,1659.1005,1558.4375,1713.2944,3385.3938
255,123.0549729,1.4299289,,,,18,,,,,,,22.285685,39.890667,94.50828,30.565754,75.72496,214.42632,82.64249,172.47862,39.33005,108.16797,185.68732,35.282368,0,112.61063,0,88.03398,134.49385,159.81212,2.23166,49.574966,120.66438,82.34972,107.24029,210.80635
256,139.0498924,1.4306937,,,,,,,,,,,0,39.4905,0,49.698627,33.041428,50.229134,29.91032,54.41399,2.253199,41.663467,62.10907,38.21102,0,48.94223,0,81.39161,61.719677,66.17461,0,27.71736,90.48864,88.48923,68.73349,53.131058
257,364.0647013,1.4300494,,,,18,,,,,,,75.26744,58.822876,168.14368,118.91158,110.83065,428.56354,105.99305,316.83154,137.21187,133.2634,301.91644,115.59714,42.391342,132.29802,42.71769,176.36371,266.7087,277.5611,56.59821,141.01143,127.472115,177.88641,318.37277,408.4305
258,152.0560486,1.430478,,,,,,,,,,,2.1973317,2.5792837,22.666325,12.259639,2.3044202,109.51444,17.893412,58.66273,49.05585,11.987692,81.64125,15.36522,0,26.939976,5.143241,45.123573,65.949455,71.86243,0,15.600801,44.70025,42.9929,42.141754,90.347374
261,102.9986132,1.4329089,,,,18,,,,,,,7.4402285,43.01294,15.173876,33.703217,28.760506,100.62699,49.723278,75.35561,40.940895,27.471304,94.04731,62.89607,4.7417307,50.279926,59.333046,88.08508,70.99988,117.7196,47.105087,77.67879,131.35999,61.00183,78.71417,67.64572
262,372.5445853,1.4342853,,,,,,,,,,,0,0,19.858166,7.152625,16.628956,206.58987,2.5166757,129.05118,0,36.353374,161.40372,26.4957,0,66.77057,0,24.741123,99.44333,122.77926,0,5.085064,14.098362,70.4696,93.3998,186.64426
266,81.01662259,1.4332024,,,,,,,,,,,0,16.024254,12.613959,12.557716,0,69.796196,12.024607,32.612423,4.695181,5.608676,73.643,33.153233,0,8.876414,20.032442,54.28976,20.76719,80.17152,2.3003263,40.763184,79.69752,29.863361,31.868996,52.71081
268,137.0013603,1.4367576,,,,,,,,,,,0,30.850494,33.3593,16.296455,2.2230372,47.236233,10.986032,18.769789,31.349892,11.972797,49.741352,11.16533,0,14.222067,45.392452,35.404026,27.696007,77.02279,16.43068,13.414376,127.08689,11.091479,22.170666,28.686493
269,146.0066812,1.4364635,,,,,,,,,,,0,21.564718,26.948456,5.2418404,0,26.488848,6.1156063,5.148613,21.133432,4.861514,37.406387,3.0513659,0,2.4139943,26.793116,19.841715,28.047894,56.983894,7.0036707,31.637783,89.66478,4.532238,2.591402,19.880306
271,182.0807649,1.5202242,,,,,,,,,,,0,2.5621173,15.964474,10.414158,6.558533,222.57156,15.924111,140.32474,7.1742563,33.551548,194.52,115.26799,0,78.11976,0,184.87677,220.44878,194.08435,0,2.274437,202.57872,231.92535,39.862,106.08612
272,348.0697174,1.5634484,,,,,,,,,,,25.277203,6.952139,21.402897,11.075924,38.23007,240.58792,26.698978,106.73055,24.89968,62.969868,192.20155,27.009184,0,67.241646,2.180262,34.095394,178.8613,178.30106,0,28.801077,110.544716,112.30314,41.56625,281.02078
274,497.1970935,1.7493409,,,,,,,,,,,0,0,0,61.289875,0,2.8367832,0,27.76671,0,58.84484,0,0,0,159.11855,0,2.6194725,0,2.929444,2.5419223,179.07547,0,2.2831597,379.70602,0
276,332.561486,1.8716451,,,,,,,,,,,0,0,4.6222725,2.2359517,2.4462426,85.1573,0,52.018265,0,28.314573,86.37248,0,0,11.678587,0,0,13.719215,39.124565,0,0,27.180779,2.312788,9.990897,97.80203
277,86.09613841,1.979648,,,,68,,,,,,,250.27179,346.9842,514.4888,315.5633,335.65466,1563.2334,313.84775,739.70984,367.8688,442.9664,1259.4227,744.2506,224.95718,463.16278,136.9077,1012.25635,819.57886,1070.759,219.73294,232.3423,1210.2445,947.4419,484.27228,1035.1884
278,132.1016813,2.0243158,,,,68,,,,,,,795.4333,1162.3085,1750.8163,1018.34,1124.1968,4971.4434,1017.4062,2489.1553,1149.2975,1513.1399,4016.9167,2517.3335,695.9755,1476.7981,600.92114,3297.843,2743.7227,3587.1804,726.76385,755.26013,3865.787,3119.9885,1601.8702,3324.8284
281,136.0753363,2.099675,,,,,,,,,,,0,0,0,0,2.765902,157.25716,0,43.34707,0,7.46107,107.717705,42.485413,0,25.260176,0,89.9474,93.02708,67.23298,0,0,102.97885,105.7418,19.933647,70.472374
282,302.8127413,2.3308778,,,,31,,,,,,,0,76.18662,0,298.81647,188.98695,279.22623,48.629707,328.07712,0,321.32822,0,201.07738,128.29883,332.46967,162.46829,278.16177,0,214.94836,185.6508,361.0676,94.11928,200.66846,592.31256,0
283,453.2137167,2.3301637,,,,31,,,,,,,0,13.807302,0,149.42703,79.5832,124.3326,4.607805,171.5954,0,148.28957,0,86.69123,44.41665,147.93309,41.68611,138.2162,0,86.93622,83.45779,169.21889,7.49107,91.55625,286.76294,0
284,302.4784535,2.3350732,,,,31,,,,,,,5.183608,246.37962,0,740.39343,468.3715,659.9176,195.85945,780.4755,17.033775,794.90784,0,504.95343,351.2865,785.0278,398.75385,687.0052,0,548.3612,466.49255,876.02637,258.80133,505.2755,1418.3062,0
