"feature_name","mz","rt","metabolite_annotation","adducts_anno","neutral_loss_annotation","ISF_anno","iso_anno","group","cor_group","check_group","user_anno"
"FT1247",699.3926,1006.7,NA,NA,NA,"","[242][M]+","group173","corgroup70","+",""
"FT1246",700.3959,1006.7,NA,NA,NA,"","[242][M+1]+","group173","corgroup70","+",""
"FT1320",701.4084,1042.6,NA,NA,NA,"","[243][M]+","group192","corgroup67","+",""
"FT1321",702.4116,1042.6,NA,NA,NA,"","[243][M+1]+","group192","corgroup67","+",""
"FT0172",702.8631,65.3,NA,NA,NA,"","","group2","corgroup106","+",""
"FT1322",703.4141,1042.6,NA,NA,NA,"","[243][M+2]+","group192",NA,"",""
"FT0576",711.228,559.4,NA,NA,"FT0591-Anhydrohexose","","","group50","corgroup156","+",""
"FT0854",713.2595,750.7,NA,NA,NA,"Precursor","[244][M]+","group79","corgroup127","+",""
"FT1375",713.3066,1093.3,NA,NA,NA,"","",NA,NA,"",""
"FT0869",714.2624,750.8,NA,NA,NA,"","[244][M+1]+","group79","corgroup127","+",""
"FT0830",715.2496,750.5,NA,NA,NA,"Precursor; FT0825_MS2 match","[245][M]+","group79","corgroup127","+",""
"FT0865",716.2525,750.7,NA,NA,NA,"FT0825_MS2 match","[245][M+1]+","group79","corgroup127","+",""
"FT0180",718.837,65.6,NA,NA,NA,"","",NA,"corgroup106","",""
"FT0286",721.2996,85.4,NA,NA,NA,"","",NA,"corgroup91","",""
"FT1317",723.39,1042.4,NA,NA,NA,"","",NA,"corgroup58","",""
"FT1363",727.4238,1085.4,NA,NA,NA,"","",NA,"corgroup108","",""
"FT0858",729.2373,750.7,NA,NA,NA,"Precursor","[246][M]+","group79","corgroup127","+",""
"FT1407",729.4395,1121.6,NA,NA,NA,"","[247][M]+","group218","corgroup118","+",""
"FT0838",730.2405,750.5,NA,NA,NA,"Precursor","[246][M+1]+","group79","corgroup127","+",""
"FT1408",730.4429,1121.6,NA,NA,NA,"","[247][M+1]+","group218","corgroup118","+",""
"FT0844",731.2431,750.6,NA,NA,NA,"","[246][M+2]+","group79","corgroup127","+",""
"FT0175",734.8108,65.6,NA,NA,NA,"","",NA,NA,"",""
"FT0859",735.2544,750.7,NA,NA,NA,"","[248][M]+","group83","corgroup127","+",""
"FT0850",736.2573,750.6,NA,NA,NA,"","[248][M+1]+","group83","corgroup31","+",""
"FT0872",744.2028,750.8,NA,NA,NA,"","",NA,"corgroup127","",""
"FT0851",745.209,750.6,NA,NA,NA,"Precursor","[249][M]+","group79","corgroup127","+",""
"FT0852",746.2124,750.6,NA,NA,NA,"","[249][M+1]+","group79","corgroup127","+",""
"FT0831",747.2135,750.5,NA,NA,NA,"","[249][M+2]+","group79","corgroup127","+",""
"FT1406",751.4307,1121.6,NA,NA,NA,"","",NA,NA,"",""
"FT0862",757.2356,750.7,NA,NA,NA,"","[250][M]+","group84","corgroup111","+",""
"FT0857",758.2386,750.7,NA,NA,NA,"","[250][M+1]+","group84","corgroup31","+",""
"FT0598",761.2497,559.5,NA,NA,NA,"","","group50","corgroup156","+",""
"FT0866",779.2179,750.7,NA,NA,NA,"Precursor","[251][M]+","group79","corgroup111","",""
"FT0855",780.2211,750.7,NA,NA,NA,"","[251][M+1]+","group79","corgroup111","",""
"FT0512",799.2083,516.7,NA,NA,NA,"","[252][M]+","group44","corgroup146","+",""
"FT0505",800.2108,516.6,NA,NA,NA,"","[252][M+1]+","group44","corgroup146","+",""
"FT0506",801.1985,516.6,NA,NA,NA,"","[253][M]+","group45","corgroup146","+",""
"FT0507",802.2015,516.6,NA,NA,NA,"","[253][M+1]+","group45","corgroup146","+",""
"FT0516",815.1859,516.8,NA,NA,NA,"Precursor","[254][M]+","group43","corgroup146","+",""
"FT0517",816.189,516.8,NA,NA,NA,"","[254][M+1]+","group43","corgroup146","+",""
"FT1243",819.3517,1006.5,NA,NA,NA,"","",NA,"corgroup68","",""
"FT0676",821.387,624.1,NA,NA,NA,"","[255][M]+","group60","corgroup133","+",""
"FT0674",822.3905,624,NA,NA,NA,"","[255][M+1]+","group60","corgroup133","+",""
"FT0484",829.1769,513.7,NA,NA,NA,"","",NA,NA,"",""
"FT0518",830.1505,516.8,NA,NA,NA,"Precursor","","group43","corgroup146","+",""
"FT1011",844.5622,899.8,NA,NA,"FT1012-H2O","","","group121","corgroup112","+",""
"FT0684",845.3793,624.1,NA,NA,NA,"","[256][M]+","group63","corgroup133","+",""
"FT0685",846.3819,624.1,NA,NA,NA,"","[256][M+1]+","group63","corgroup133","+",""
"FT1039",846.5765,900.3,NA,NA,NA,"","",NA,"corgroup112","",""
"FT0628",847.3624,623.5,NA,NA,NA,"","[257][M]+","group58","corgroup133","+",""
"FT0627",848.3648,623.4,NA,NA,NA,"","[257][M+1]+","group58","corgroup133","+",""
"FT0968",856.5259,870,NA,NA,NA,"","[258][M]+","group110","corgroup135","+",""
"FT0973",857.5293,870,NA,NA,NA,"","[258][M+1]+","group110","corgroup135","+",""
"FT1251",859.2918,1006.8,NA,NA,NA,"","",NA,"corgroup68","",""
"FT0673",861.35,624,NA,NA,NA,"Precursor","[259][M]+","group57","corgroup133","+",""
"FT0629",862.353,623.5,NA,NA,NA,"Precursor","[259][M+1]+","group57","corgroup133","+",""
"FT1012",862.5728,899.8,NA,NA,NA,"","","group121","corgroup112","+",""
"FT0682",863.3551,624.1,NA,NA,NA,"","[259][M+2]+","group57","corgroup133","+",""
"FT0621",867.3658,621.3,NA,NA,NA,"","",NA,NA,"",""
"FT0696",867.3662,626.9,NA,NA,NA,"","",NA,NA,"",""
"FT0591",873.2808,559.4,NA,"[2M+H]+ 436.1369","FT0599-Anhydrohexose","Precursor","[260][M]+","group50","corgroup156","+",""
"FT0592",874.2842,559.4,NA,NA,NA,"","[260][M+1]+","group50","corgroup156","+",""
"FT0578",875.2872,559.4,NA,NA,NA,"","[260][M+2]+","group50","corgroup156","+",""
"FT0632",876.3152,623.7,NA,NA,NA,"","",NA,"corgroup65","",""
"FT0631",877.3216,623.6,NA,NA,NA,"Precursor","[261][M]+","group57","corgroup133","+",""
"FT0638",878.3247,623.8,NA,NA,NA,"","[261][M+1]+","group57","corgroup133","+",""
"FT0641",879.3253,623.8,NA,NA,NA,"","[261][M+2]+","group57","corgroup133","+",""
"FT0602",892.2545,563.5,NA,NA,NA,"","[262][M]2+","group52",NA,"",""
"FT0573",892.2546,557.1,NA,NA,NA,"","",NA,"corgroup12","",""
"FT0603",892.7562,563.5,NA,NA,NA,"","[262][M+1]2+","group52",NA,"",""
"FT0601",895.2621,562,NA,NA,NA,"","[263][M]+","group51",NA,"",""
"FT0600",896.2655,560.4,NA,NA,NA,"","[263][M+1]+","group51",NA,"",""
"FT1188",907.5782,977.2,NA,NA,NA,"","[264][M]+","group153","corgroup47","+",""
"FT1227",907.5784,999.1,NA,NA,NA,"","[265][M]+","group167","corgroup130","+",""
"FT1181",908.5811,977.2,NA,NA,NA,"","[264][M+1]+","group153",NA,"",""
"FT1224",908.5814,999.1,NA,NA,NA,"","[265][M+1]+","group167","corgroup86","+",""
"FT0780",913.3453,737.5,NA,NA,NA,"","",NA,"corgroup20","",""
"FT1218",929.5598,998.9,NA,NA,NA,"","",NA,"corgroup130","",""
"FT1193",929.5598,977.2,NA,NA,NA,"","",NA,"corgroup47","",""
"FT1228",933.5939,999.6,NA,NA,NA,"","",NA,"corgroup86","",""
"FT0853",943.3538,750.6,NA,NA,NA,"","[266][M]+","group81","corgroup127","+",""
"FT0839",944.3567,750.5,NA,NA,NA,"","[266][M+1]+","group81","corgroup127","+",""
"FT0825",945.3442,750.5,NA,NA,NA,"Precursor","[267][M]+","group79","corgroup127","+",""
"FT0840",946.347,750.5,NA,NA,NA,"","[267][M+1]+","group79","corgroup127","+",""
"FT0812",947.3495,750.5,NA,NA,NA,"","[267][M+2]+","group79","corgroup127","+",""
"FT0860",959.3317,750.7,NA,NA,NA,"Precursor","[268][M]+","group79","corgroup127","+",""
"FT1284",959.6096,1021.4,NA,NA,NA,"","[269][M]+","group182","corgroup66","+",""
"FT0826",960.3349,750.5,NA,NA,NA,"","[268][M+1]+","group79","corgroup127","+",""
"FT1285",960.613,1021.4,NA,NA,NA,"","[269][M+1]+","group182","corgroup66","+",""
"FT0827",961.3378,750.5,NA,NA,NA,"","[268][M+2]+","group79","corgroup127","+",""
"FT0845",965.3481,750.6,NA,NA,NA,"","",NA,"corgroup127","",""
"FT0861",974.2959,750.7,NA,NA,NA,"","[270][M]+","group82","corgroup127","+",""
"FT0846",975.2992,750.6,NA,NA,NA,"","[270][M+1]+","group82","corgroup127","+",""
"FT1286",981.5914,1021.4,NA,NA,NA,"","[271][M]+","group183","corgroup66","+",""
"FT1296",982.5944,1021.4,NA,NA,NA,"","[271][M+1]+","group183","corgroup42","+",""
"FT1349",991.5542,1076,NA,NA,NA,"Precursor","[272][M]+","group200","corgroup88","+",""
"FT1350",992.5576,1076,NA,NA,NA,"","[272][M+1]+","group200","corgroup88","+",""
"FT1343",993.5603,1076,NA,NA,NA,"","[272][M+2]+","group200","corgroup88","+",""
"FT1295",1003.573,1021.4,NA,NA,NA,"","",NA,NA,"",""
"FT1351",1007.528,1076,NA,NA,NA,"Precursor","[273][M]+","group202","corgroup88","+",""
"FT1354",1008.5315,1076,NA,NA,NA,"","[273][M+1]+","group202","corgroup88","+",""
"FT1271",1031.6488,1009.2,NA,NA,NA,"","[274][M]+","group178","corgroup96","+",""
"FT1269",1032.652,1009.2,NA,NA,NA,"","[274][M+1]+","group178",NA,"",""
"FT0599",1035.3332,559.7,NA,NA,NA,"","","group50","corgroup156","+",""
"FT1087",1064.509,918.1,NA,NA,NA,"","",NA,"corgroup132","",""
"FT0635",1121.4939,623.7,NA,NA,NA,"","[275][M]+","group59","corgroup133","+",""
"FT0645",1122.4965,623.9,NA,NA,NA,"","[275][M+1]+","group59","corgroup133","+",""
"FT0686",1135.4817,624.1,NA,NA,NA,"Precursor","[276][M]+","group57","corgroup133","+",""
"FT0669",1136.4846,623.9,NA,NA,NA,"","[276][M+1]+","group57","corgroup133","+",""
"FT0670",1137.4873,623.9,NA,NA,NA,"","[276][M+2]+","group57","corgroup133","+",""
"FT0639",1151.4525,623.8,NA,NA,NA,"","",NA,"corgroup133","",""
"FT1081",1225.471,916.1,NA,"[2M+H]+ 612.2319",NA,"Precursor","[277][M]+","group131","corgroup132","+",""
"FT1084",1226.4748,916.2,NA,NA,NA,"","[277][M+1]+","group131","corgroup132","+",""
"FT1085",1227.4778,916.2,NA,NA,NA,"","[277][M+2]+","group131","corgroup132","+",""
"FT0477",1243.2957,512.7,NA,"[2M+Na]+ 610.1534",NA,"Precursor","","group42","corgroup149","+",""
"FT1070",1247.4524,916.1,NA,"[2M+Na]+ 612.2319",NA,"Precursor","[278][M]+","group131","corgroup132","+",""
"FT1072",1248.457,916.1,NA,NA,NA,"","[278][M+1]+","group131","corgroup132","+",""
